image,label,delta_low_mean_50_100,delta_mid_mean_50_100,delta_high_mean_50_100,delta_low_std_50_100,delta_mid_std_50_100,delta_high_std_50_100,delta_low_mean_100_150,delta_mid_mean_100_150,delta_high_mean_100_150,delta_low_std_100_150,delta_mid_std_100_150,delta_high_std_100_150,delta_low_mean_150_200,delta_mid_mean_150_200,delta_high_mean_150_200,delta_low_std_150_200,delta_mid_std_150_200,delta_high_std_150_200,delta_low_mean_200_300,delta_mid_mean_200_300,delta_high_mean_200_300,delta_low_std_200_300,delta_mid_std_200_300,delta_high_std_200_300,delta_low_mean_300_400,delta_mid_mean_300_400,delta_high_mean_300_400,delta_low_std_300_400,delta_mid_std_300_400,delta_high_std_300_400,delta_low_mean_400_500,delta_mid_mean_400_500,delta_high_mean_400_500,delta_low_std_400_500,delta_mid_std_400_500,delta_high_std_400_500,delta_low_mean_500_750,delta_mid_mean_500_750,delta_high_mean_500_750,delta_low_std_500_750,delta_mid_std_500_750,delta_high_std_500_750
members/member_29.png,1,-0.006108578294515599,-0.03225933760404591,-0.068188190460205,-0.0010858196765184992,-0.0029021380469203013,-0.005120253190398199,-0.0037584286183118994,-0.014487192034721395,-0.032860904932022095,-0.00015532225370410054,-0.0020266971550881993,-0.0016934699378908001,-0.002546828240156198,-0.011483594775199904,-0.0197057537734509,-0.0014839032664895006,0.0004306184127927,-0.0018826068844646003,-0.005153225734829903,-0.014238867908716198,-0.017904882319271603,0.00019695516675709984,-0.0039477534592151,-0.0016905609518288998,-0.004872865043580499,-0.0119241122156381,-0.0084627703763544,-0.0015577934682368998,-0.0012200749479235,-0.00047135472414089997,-0.0042382003739477,-0.0068615260533989,-0.0036320637445897,-0.00044500874355429994,-0.0011136099928990002,-0.00014463419938685814,-0.0070762040559202,-0.0043157020409126,-0.0019499578920659003,-0.0044715545373037995,-0.0005381411392590178,7.890368578955531e-06
members/member_30.png,1,-0.0034548789262772023,-0.0347259938716889,-0.0657868534326553,-0.003843596205115301,-0.0017161685973405994,-0.0021515726111829003,-0.005696557462215399,-0.018794484436512007,-0.030262000858783694,-0.00031414255499839956,-0.001191892661154199,-0.0036687380634248005,-0.0026359222829342027,-0.011842273175716393,-0.0187232308089733,0.0005548801273107997,-0.0020859288051725006,-0.0007911189459264998,-0.005366638302802998,-0.019000262022018405,-0.019512660801410703,0.00016214512288570057,-0.0010036276653409004,-0.0020516224903985997,-0.0043208319693803995,-0.013943297788500796,-0.009185185190290199,-0.002725089434534301,-0.0022278889082371998,-0.0007284568564499999,-0.004314798861742001,-0.009488995186984501,-0.0041547711007297004,-0.0005302345380187,-0.0019389579538256,-0.0003093850464211,-0.011669134721160001,-0.010607293108478199,-0.0023616870312253,-0.004167452862020599,-0.001644773350562843,-8.69121267896359e-05
members/member_31.png,1,-0.0010521523654460976,-0.02549450099468241,-0.0601631850004197,0.0005089603364468002,-0.0015588719397783002,-0.0021389140747487996,-0.005579369142651502,-0.011646814644336694,-0.0312960818409919,0.00041891168802970016,-0.00044141337275500035,-0.0026059472002088998,-0.002521416172385299,-0.010294783860445002,-0.017303172498941505,-0.001106627285480501,-0.0007974933832884,-0.0008794257882982002,-0.0073112808167934,-0.0159766599535942,-0.018576396629214197,-0.0029970752075313993,-0.0017639235593379004,-0.0020933337509632,-0.004093203693628301,-0.013609908521175398,-0.008059491869062201,0.0006425227038561994,-0.0007767290808259998,-0.000708172301529,-0.0045887865126133,-0.0103615056723356,-0.0036590069066733,-0.0021758289076387995,-0.0029609615448862,-0.00022480668849306207,-0.0103914107894525,-0.0100729287369177,-0.0021011580247431998,-0.0041652385843917,-0.0016728687442082385,-4.0478618757333606e-05
members/member_32.png,1,-0.0054758563637733945,-0.025414355099201202,-0.0529281310737133,-0.0009760372340678995,-0.001364707946777401,-0.0021975208073853995,-0.0035666655749083016,-0.015116173774003996,-0.0220866538584232,-0.00042259413748979915,-0.003159574232995499,-0.0014223423786461995,-0.0003202091902494014,-0.006676532328128801,-0.012920076027512502,-0.0002860808745027005,-0.0016729328781366001,-0.0016722790896892001,-0.006842127069830898,-0.014328479766845696,-0.013573720119893601,-0.0024047833867371004,-0.0005369619466364002,-0.0019682758138515003,-0.0024943351745605018,-0.011626308783888803,-0.0072697941213846,0.0009217453189194003,-0.0019801361486316,-0.0005329272826201999,-0.005334082059562199,-0.011850794777274198,-0.0033506997860968,-0.0026708780787885,-0.0021515444386750997,-0.0002872833429138,-0.0126361802686006,-0.010974315344356,-0.0018296510534128,-0.0035157170495950006,-0.0011097757196693273,-5.863140540887214e-05
members/member_33.png,1,-0.006013620644807802,-0.02574857324361811,-0.0644393041729927,-0.0012047234922647008,-0.0016147289425134,-0.004960661754012099,-0.0015193093568087006,-0.013511463999748195,-0.037748470902442904,0.0011432152241467996,-0.0026753591373563004,-0.0026743318885565004,-0.003032594919204698,-0.011814557015895802,-0.023585252463817603,-0.0014533773064612995,-0.0007586628198623995,-0.0031238009687513,-0.0045148748904466005,-0.019092658534646097,-0.023226266726851498,-0.0014179111458361001,-0.0037615573965013,-0.0014381486689672,-0.005400020629167602,-0.014409489929676,-0.009739898610860099,0.0008664582855999001,-0.0022581994999199997,-0.0005909724859521,-0.005440156906843198,-0.0091399964876473,-0.004226091317832499,-0.0025576269254088003,-0.0008886305731721001,-0.00021649849077216637,-0.0093440327327698,-0.0066106972517446,-0.0023857132327976,-0.004048279603011899,-0.0006601741624762819,-5.903859710088e-05
members/member_34.png,1,-0.005715927109122301,-0.023644831031560898,-0.0566761344671249,-9.607896208770061e-05,-0.002089339308440699,-0.0024538133293389996,-0.002738824114203401,-0.013312358409166399,-0.0235816463828087,-0.0007053380832075995,-0.0012866789475083004,-0.0019429423846304998,-0.0028514433652163003,-0.009246625006198904,-0.0144434962421656,0.0008424529805780004,-0.0013139024376869002,-0.0011410980951041,-0.004748908802866901,-0.0160058122128248,-0.015449922531843201,-0.0015970016829670005,-0.0013284031301736996,-0.0018405806040391,-0.0031501259654760985,-0.009598815813660599,-0.0068176817148924,-0.0014116424135863998,-0.0016374713741243003,-0.0004691562498920001,-0.0032139597460627,-0.0063058533705770995,-0.0034068585373461004,-0.0015548500232398007,-0.0011229455703868998,-0.00046628022391809995,-0.0077042786870152,-0.006281951937126,-0.0020525974250631,-0.0030691522406413995,-0.0010824470809893596,-0.00013986711201138515
members/member_35.png,1,-0.004290983080864001,-0.029377136379480306,-0.0531654693186284,-0.0009020590223372,-0.001399586908519301,-0.0037006856873631,-0.0024991389364003996,-0.0129151940345765,-0.019613731652498204,0.0009900978766381003,-0.0014784703962504994,-0.0015776657965034,-0.0028010588139295994,-0.008439950644969899,-0.0121131055057049,-0.0016043432988225997,-0.0018195742741227003,-0.0006469977088273001,-0.0021112579852342016,-0.011431962251663201,-0.011683742515742798,0.0024554603733121993,-0.0016536142211406998,-0.0007054306333884998,-0.00016837194561960048,-0.0060307756066322014,-0.006497125606983901,-0.0016405838541685997,0.00046846107579770046,-0.0010407220106572,-0.003779582679271698,-0.0037326524034142997,-0.0037691364996135,-0.0006083734333515002,0.0002880641259252999,-0.000504380732309,-0.0126349453348667,-0.0129291799385101,-0.0028670204046648,-0.004533719155006099,-0.0042377805075376005,-0.00025278565226469554
members/member_36.png,1,-0.005122989416122398,-0.024326004087925,-0.05778145045042041,-0.0006045419722795001,-0.0015557343140243998,-0.004643355961889,-7.916986942299933e-05,-0.010188892483711201,-0.0285203233361244,0.0015020398423075,-0.00018219463527200004,-0.0012917746789754,-0.0057766921818256,-0.0133140347898007,-0.0161850415170193,-0.0022248043678700993,-0.0018907771445811003,-0.0014628083445131002,-0.0030466262251139,-0.014876682311296505,-0.017037743702530903,-0.0002304031513630997,-0.00025948043912649935,-0.0011600027792156,-0.005818923935294103,-0.014142654836177798,-0.0090062269009649,-0.0009329598397017002,-0.0023935157805681003,-0.0011618906864897,-0.003967982716858399,-0.0107695385813713,-0.0045219631865620995,-0.0015399823896586002,-0.002431312808767,-0.00045524070446839994,-0.0097044131252915,-0.0118688119691796,-0.0029767403757433,-0.003971635713242,-0.0016043446012190094,-0.0001408802600053187
members/member_37.png,1,-0.005680723115801801,-0.0166326500475407,-0.040762819349765805,0.0012114038690924991,-0.0013839006423949996,-0.0023182495497166998,-0.0040547084063292,-0.006712019443512001,-0.0192261822521686,-0.0026105912402272996,-0.0006232419982553005,-0.0022598658688367,0.0002267733216285983,-0.006577599793672499,-0.010427271947264699,0.00042065186426050016,-0.0015328512527047998,-0.0011081774719059003,-0.0032050088047980985,-0.0076502710580826,-0.0118356570601464,-0.0003493246622384002,-8.458364754920008e-05,-0.0012188525870442998,-0.0037200041115284,-0.004450172185897801,-0.0053330701775848,-0.0004905238747596992,-0.0007814953569322998,-0.0005076889356132,-0.004391117952764,-0.0045259315520525,-0.0024392970371992003,-0.0012984909117221008,-0.0013443225761875003,-0.0002425211496301595,-0.0086098542669788,-0.0058012240624521,-0.0013719637790927,-0.0039782989188098,-0.0015942646205075709,-4.161894685239531e-05
members/member_38.png,1,-0.0051286220550537005,-0.015965849161148106,-0.0348021909594536,0.00012387661263350055,-0.00047029228881,-0.0048604821786284,-0.0038040913641452997,-0.008923772722482598,-0.019958991557359695,-0.0002702753990888006,-0.0012602233327924997,-0.0024406705051661006,0.0004880242049693992,-0.004805607721209599,-0.0150081478059291,0.0005722395144402009,0.0006620581261814005,-0.0019779908470809,-0.0023246984928846012,-0.0089841671288013,-0.017657258547842503,-0.0016628787852823006,-0.0030012694187463,-0.0019816274289042,-0.0033297762274741988,-0.008885652758181099,-0.008298401720821899,-0.0007779053412377999,-0.0015224411617964003,-0.001063868199708,-0.0036919256672263007,-0.0064940499141812,-0.0037906519137323,-0.0005943300202489003,-0.0008911280892789,-0.0002943868748843,-0.009324407670646899,-0.0043216247140663005,-0.0021968834626023,-0.0033614945132285,-0.0007745381044514913,-0.00010285910320814311
members/member_39.png,1,-0.006179487332701704,-0.015762943774461705,-0.0451624169945717,-0.0022543212398887,-0.0018041431903839996,-0.0022882204502821003,-0.004294540733098998,-0.012276783585548498,-0.0210075601935387,-0.0007055695168674001,0.0011330600827933,-0.00022709229961030003,-0.001920647919178002,-0.007618784904479897,-0.0156718529760837,-0.0020647719502449,-0.0018043098971248003,-0.0027845785953105,-0.004545031115412698,-0.013489108532667202,-0.0155748445540667,0.0001201368868351,-0.0020999237895011997,-0.0014614667743443998,-0.0017024427652359009,-0.0099191889166832,-0.0076535511761904,-0.0003246469423174997,-0.0017079934477806,-0.0008795060857665,-0.0021041892468928996,-0.0084923254325986,-0.0036284313537180003,0.0010899133048951999,-0.0014727066736668,-0.0002129376807716,-0.0102923640515655,-0.007866779807954999,-0.0020904769626213,-0.0048491667839698,-0.0014802946170675306,-0.00012400694322415784
members/member_40.png,1,-0.0042474642395973,-0.0215926766395569,-0.05215931683778771,0.0005751196295022999,-0.0031438898295164004,-0.0040659103542566005,-0.0046489331871270995,-0.012360420078039197,-0.025516722351312596,-0.002666436135768901,-0.0014629047363995994,-0.0026768818497657993,-0.0022744517773390024,-0.008122995495796197,-0.015230283141136204,-0.0008060410618782,0.0013879565522073997,-0.0010792012326418998,-0.0031364150345324984,-0.0121196880936622,-0.0207473188638687,0.0006775306537747001,-0.0008572274819015997,-0.0024456899845973004,-0.0049511101096869,-0.009950969368219403,-0.011075962334871299,-0.0005596023984252999,-0.0013887332752347001,-0.0011124948505312,-0.0065003186464309,-0.010781263932585699,-0.0053720790892839,-0.0016087414696813003,-0.0038555756909773,-0.00048800520016810005,-0.0101169423433021,-0.0110947473440319,-0.0033219504111912,-0.0038281991146504996,-0.0018486053231753625,-0.00014435588309422343
members/member_41.png,1,-0.0066167265176773,-0.03583166748285299,-0.0710050240159035,0.0016566012054682003,-0.005497084930539102,-0.0023930100724100997,-0.004444018006324699,-0.018488869071006803,-0.03180311620235439,-0.0026333751156927005,-0.0008515184745192996,-6.004795432089892e-05,-0.0035414788872004006,-0.011377677321433993,-0.018856849521398607,-0.0025573563762008996,-0.0009678089991211995,-0.003186290152371001,-0.0012371372431516994,-0.01745172217488291,-0.0277272835373878,0.001565454993397,-0.0014339815825224,-0.0031712655909359,-0.0033638961613177976,-0.015861099585890697,-0.015400636009872,-0.0018984675407409,-0.0034212372265756,-0.0014070449396968,-0.007610300555825202,-0.0143845640122891,-0.008240062277764101,-0.0021346011199057996,-0.0017212054226547003,-0.0004720337165054,-0.014430246315896499,-0.015548189752735201,-0.004969845613231799,-0.0037683425471186005,-0.0017467781981395031,-0.00011829210779973866
members/member_42.png,1,-0.006104188039898897,-0.029592096805572503,-0.0332560092210769,-0.001423040404915801,-0.004570993129164,-0.0030104680918157,-0.0042854938656091,-0.015190232545137398,-0.0140236057341099,-0.0018239030614495989,-0.0003125909715890997,-0.0011344954837112999,-0.001524414867162701,-0.009640950709581403,-0.008194423280656398,0.00023179780691859938,-0.0009042103774845002,-0.0011286442168057,-0.005686765536665899,-0.0087124342098832,-0.0064938813447952,-0.0006461781449615999,-0.0005740590859205003,-0.0003912604297512,-0.0028758654370904004,-0.0063426978886127,-0.0024260078789665996,-0.0002999468706547997,-0.0016944988165050999,-0.0002576446713646,-0.004387979395687601,-0.0043769534677267005,-0.0010102735250257001,-0.0014109066687523998,-0.0008503698045386999,-6.939256127223991e-05,-0.007702934439294099,-0.0035310885286889996,-0.0005106843891553219,-0.0035946780117229005,-0.0009769148127816056,-3.2317642762791365e-05
members/member_43.png,1,-0.0024639368057250977,-0.005335938185453498,-0.02396682649850839,0.00014001037925480062,-0.0004000533372163998,-0.0028544603846968,-0.004107107408344801,-0.004061009734869,-0.014362733811140102,-0.0015855901874602006,-0.0005830754525958997,-0.0015597688034175994,-0.0005178451538086007,-0.0005544144660234,-0.0074759516865014995,0.0009388215839863006,0.0008627967908977994,-0.0005436129868031003,-0.0015073893591761,-0.0073266681283712005,-0.012156059965491302,-0.0003275810740888006,-0.0027382019907235995,-0.0020276914583518997,-0.0008699763566256003,-0.006340323947370099,-0.0077126384712756,-0.0004496835172176994,0.00047534634359179973,-0.0006499271839857001,-0.0016329847276210993,-0.0029957694932817996,-0.0040743902791291,-0.0004590507596731004,-0.00031672650948159995,-0.0005569095956162,-0.0030279033817349997,-0.0090542316902429,-0.0032096353970700996,-0.0012436883989720999,-0.0031682429107605,-0.0002258081585750211
members/member_44.png,1,-0.008833993226289798,-0.023842148482799613,-0.06962729245424279,-0.002758613321930099,0.00020517036318780033,-0.0044723050668836,-0.0019283201545476983,-0.014655537903308799,-0.0403211340308189,-0.0010410239920020008,-0.0021618260070681,-0.0026154667139052998,-0.0023965574800967997,-0.014808487147092791,-0.023956995457410805,0.0006643822416663005,-0.001109165139496401,-0.0017397212795912994,-0.001934288069605803,-0.015626188367605306,-0.0253256987780333,-0.00026103667914870003,-0.0026263128966092994,-0.0019947212422267,-0.004515869542956397,-0.010829120874404897,-0.013491141609847499,-0.0009252326563001,-0.0006765681318938004,-0.0007509316783398002,-0.001737494952976702,-0.0128870457410812,-0.007836696226149801,-0.0006870836950838002,-0.0018070000223816,-0.0007252776413225,-0.011261649429798098,-0.0123014046112075,-0.0055772359191906,-0.0040101857157424,-0.002005037487833696,-0.0003624602650233308
members/member_45.png,1,-0.009087033569812802,-0.0276001691818238,-0.073943555355072,-0.0014464752748609006,-0.0026554120704532,-0.0036056535318494,-0.0029390193521975985,-0.02113912254571909,-0.04074824601411821,0.001973146572709101,-0.0020410008728504007,-0.0017686351202428003,-0.0027624666690827006,-0.010553147643804606,-0.026756472885608687,-0.0014447635039687,-0.0011238013394177003,-0.0032285125926137005,-0.0023282654583453993,-0.018840719014406197,-0.03356616944074631,-0.0011845869012177,-0.0015620463527738996,-0.0023728830274194995,-0.0045796744525433,-0.014457913115620603,-0.016522478312254,-0.0016572806052863997,-0.0029651031363755,-0.0014841247466393002,-0.0057558668777346,-0.01156544405967,-0.0078315981663763,0.0012582838535308994,-0.0017566732130945002,-0.0003912130050594,-0.011438221903517901,-0.0082924061280209,-0.004367012676084399,-0.0064813572971616,-0.0009778075873327552,-0.0001086927550203667
members/member_46.png,1,-9.983032941810605e-05,-0.023104146122932503,-0.046190280467271805,-0.0003495225682853993,-0.0014003403484822013,-0.0009145485237241,-0.002582699060440098,-0.015112768858671091,-0.020237907767295796,-0.0005690734833478997,-0.0021148985251783995,-0.0025211777538061003,-0.0027213338762521987,-0.009409658610820805,-0.012356562539935102,-0.0003049466758967001,-0.0006992286071181002,-0.0019272183999419,-0.0016074012964963982,-0.013261523097753497,-0.0139241078868509,-0.0017019994556904004,-0.0006436025723814999,-0.0011414542095735999,-0.0040203724056482,-0.0131347160786391,-0.0064667016267775995,-0.0008468385785817996,-0.0026504090055824,-0.0005682819464708999,-0.007774064317345602,-0.009354692418128202,-0.0027700389036909006,-0.00021526822820300013,-0.0017449570004828,-0.00023543236602562522,-0.013816054328344799,-0.0072120576805901,-0.0014872043102513999,-0.005080831120722,-0.0006034078433003206,-4.051091673318296e-05
